Address,CheckInCount,HasClaimed
0x1bcb7557aaf175e183cb81b86c4e43e771643274,1,false
0x1dda061b590cac501ce8c7f1b5bc4a82ba1a514a,1,false
0x1f2b4f96769d46e16837186995e2a279e7d0e9b8,1,false
0x1ff127f31982e0ef82f5ec2064b6185d57417a1a,1,false
0x2092f2b5ae828e64444c3e350c45672164c56c13,1,false
0x209c5f4db7947622c42367b36b463b8981c6e693,1,false
0x20c21c80e47c117b14f29d5214492d7f74cf70b4,1,false
0x20c433fd4540f1b4fb4729b85a5d7974575d4686,1,false
0x239fc2eeb2af4e68313a28fcbd43d2f79b5b15e8,1,false
0x2517842756a9737691e0c00399cee70782e3c35a,1,false
0x25d1268946d6ca94075b8dfa627f26bdb8a23bf2,1,false
0x25f2187557afe785766deaec24bda2b2190eba68,1,false
0x261d65a8a2a02a5bf5eb8f11a19fd9232b219bdf,1,false
0x276be4aba84cf9a04ff00fa2e5d2bcdaf758bbe6,1,false
0x27fff708f855147187e9de90d5c8490cb6e045c0,1,false
0x2b0f8a09d20ef9bd31596810df205e51379a5204,1,false
0x2c9fef5ce228d86565bbbf1c5cc1fcce6a903978,1,false
0x30280244864fdf907ba49c777dfafc0acc9e89db,1,false
0x3198da0a9934a9050c377c84ef19e43bcdb7e260,1,false
0x341460a9c677d9b3a1ca429804eee78ec81c6282,1,false
0x34acb0c4a25c49c1b1beddf5a78c9c90b5d85650,1,false
0x34e08d24d68068f815b97203929dc04e6224a2a0,1,false
0x35806ce2d3a4a31a25ba7e8d04ec8c23878a9a7b,1,false
0x36a6d8653560a29fdbca867e18a61183970ecc9e,1,false
0x36e6407c22a9cf15a12dede5f54c6d791e916c73,1,false
0x36fb1dd60dfd1fd28c774e0d5fe32dd9dcb98893,1,false
0x375c7d062ab2da5d23b92b3dc21d556144eb56f5,1,false
0x378f2a35c53e6f39025fa92888be16149b73147d,1,false
0x380212340040711c85cbbb43ef7342f49e44a26d,1,false
0x393bc119d842c44f7bf9235c7f92fa75c43facc6,1,false
0x3a349366023d8b0fd141805f40732dd3c7e2bdd6,1,false
0x3a637ff7e4fd9c277dad70a6a5679618c1295b65,1,false
0x3aa04819d17b319f1ad01ba65be7fe6fa01bdcb0,1,false
0x3aae36a436e69692dcfcf8beb016a4885dd12a58,1,false
0x3ab592ffe4e4bc9cd87a7e14f78b45d06d8d02f1,1,false
0x3c40ee550304426b6871aa36ab43226157ad2e50,1,false
0x3d4232fa57eac13f9818c63e9db9e6993cdc10e9,1,false
0x3de596010117b002c3f294073fbdd1801c07979c,1,false
0x3e1d99ae4c1c3c8cb66bfab286c2fab5d779d12d,1,false
0x40119610e86b7ca769b52a6cf55d2f0a79a8fe5d,1,false
0x40b2fd01568ab67c109bf89b4fd50c5e50e8bb62,1,false
0x41795fcc4fcd5843201702f1502dd8827735683c,1,false
0x419d524203d44dded0d8fbb42e670c5da5ec3bba,1,false
0x428009e6d94fcde22a7e372012b9924d88385897,1,false
0x45295369188d947859be52e6087815a4847c5fa7,1,false
0x45382f2e0323841a6fa151536a2c8c217aaf2da2,1,false
0x455843ef5cdc5b6bfed6b1f8b4e837f6bd73d78b,1,false
0x48af4b5e942da2ed265805bd8996d5e13f9b3b6d,1,false
0x48ecbad6bd529aa97e2eea25ec7c621118172b53,1,false
0x490aca15e2e49c72fc14bd2d77bfc9a873937b3a,1,false
0x49443ccfc2be8b20d2ad695134b58f643c2d0cbb,1,false
0x4b8c94aefe423a1de58f95a7cbbe7e37a3db5b2e,1,false
0x4ba45b3a74137ab42983aab0b0ee62b9d4e6d3b3,1,false
0x4d4d01ff17f98c67f5a3096af56f47ef802b3a73,1,false
0x4e78254f4c77039c15fa252835590829c2d165d1,1,false
0x4ecdb98574d2c12c15e2b3dbc316657d6ae15dee,1,false
0x4f23885b65905ed78c105d2a7b5adfed70a74517,1,false
0x5229578cf6428882347e31ea5868f663e6ddb05e,1,false
0x5413d9290f1dced2383722dde56c2a728688f110,1,false
0x5475a8c908e2bef99bb2265150626a3275d17d22,1,false
0x5699cbc3cdf899a261bb77fcdfd0bbeab0702113,1,false
0x57303961cbe67ae08f9b88dcb47aa6ffe0fc91cc,1,false
0x59f1b53298adf0d52ce3cd8334df1af0227c6ffb,1,false
0x5a097b1c189762ea8941928a4aaad33af9071ce0,1,false
0x5a6aba4c6cb63fc150ae62edd54d3afb5591d713,1,false
0x5b8a2fd20c53867ddea133b4d81087f0813953ba,1,false
0x5d3835b438b1c0533011b8ec5f675b2def40bb7d,1,false
0x5da2b1ff8918d2ec2d4f9f9766195ef036e9542a,1,false
0x5de4cb96d36d983714fb241872f4898af15ae2f1,1,false
0x5f57904e95d17dfb405160adbac3fda5e2cbb8b2,1,false
0x60a8fb6c4d1c5de862a3f07b13403bcc1794eb0f,1,false
0x61b4634110f8ab0de2e1be2cc8c8787537d36273,1,false
0x6246362ec5184e64e60ddbf77966d8dee7c81822,1,false
0x6268689797ca15256af2ce922836cd69940fa024,1,false
0x6297111641c7e06d0ede828c12bc06c4873a5289,1,false
0x648aacf9b7b485e2c61d620b4a1a178cd022f48f,1,false
0x664e666912b1625717b73cdbe3e35b873ae6eea7,1,false
0x669c4a3d5673ab1c7fe0411bc7fbd122327c5394,1,false
0x67103edb3598d1f59e0853f93bb3af74d1a0ac72,1,false
0x6720c607456c1eb85b13118544dce1b4bb0175eb,1,false
0x6776958c3374d87bf498a4ca8bb1cc377afcc751,1,false
0x67df0aa949437cfc9ff2c5cfc0668be596390ba2,1,false
0x696d898cfaa3e43e630b4fba31cbb9e07261576b,1,false
0x699ebd3c05d6dc788e28881e42a338c17ad33460,1,false
0x69ab289d138ddf121f25fff29958ccab78b794a2,1,false
0x6a97fcf4636047273895cd203504f453ba63bb29,1,false
0x6b11320a5ee36ea98430b4fde374a92fd7e1b8d4,1,false
0x6bd229b2ca071b0ed6f7c54df9e44004d807002a,1,false
0x6c8cc11ef72e01db940ace921dc48769a807c1fe,1,false
0x6c9449a3b7bd604e12e9407460643f1dfbd9fff7,1,false
0x6d51a604f599841dd3d5f50c7c6641403c68a3fc,1,false
0x6d728e89d2fd1dedf35069a44273dbd4d76eed9d,1,false
0x6e9cbbc2de389e41db1fa7fed477bc1842fcf766,1,false
0x7017b4578be700ebd36316fe946217dd7d8f57da,1,false
0x70f56ce0f6df2aa33f5be364a6886d74bae3cfe7,1,false
0x75c0f868ef0812d85ccd370f254ad820b24277c3,1,false
0x77f5ae8beeb087dd95e2e66b1651a645e77e27d9,1,false
0x7861d277ffee99daf8446377a0ff13068ad422f7,1,false
0x786ee2960a5405b30fd05ecba89d0e825b179927,1,false
0x7873177d64a4c07130fb124caa7e304b6f3cc97d,1,false
0x7a59f00139437a567994b90f8b4e18a7ac021019,1,false
0x7faf2e3cdf4646aa257e03300dbb18e4af03fa93,1,false
0x828b3b0ffcad604ba234f75e9bf2ed4c710be56c,1,false
0x835ed9249bb8f4d2d697a431ed19921a17bb78e0,1,false
0x84d04cc8f7fb9adbd2610299e5bc175436cacf4c,1,false
0x86e9637b06017e71a26a7b63644b724df8241b66,1,false
0x87a81a260548765c42029f45e5d17cd6d309b9a8,1,false
0x87aa876935d8775058bb4f4e0d609b20482d45fd,1,false
0x87b34926096273cbe441126d8ebcd14e1be9aac4,1,false
0x89cb36f8b29084e883738a0708f1abc6e4c25c07,1,false
0x89f2fb60b08659e930effe1c77ece45626869057,1,false
0x8ac814b7dad1a9293d8ed19e60e5310c00994142,1,false
0x8b62c07c5a747ba90556bc93fab8ae941552fe8d,1,false
0x8c5b0098be951eb5d7b61b2442adedb85070ebfc,1,false
0x8f1af8261edae03a3680d1359228d2dac34eaec5,1,false
0x908e1ae726b9ed6f03398e7fb641e08cb9e28b09,1,false
0x92220e9e584f1de30d8481d931e14c7f9f2b6e37,1,false
0x92746fcbe415db5325e4ca60b87cb93ab521e5ac,1,false
0x9456562f604c3d68ad2204c31437cc9494b8d328,1,false
0x94a1329e62042a5ca64ec59c0999d53de4806b02,1,false
0x96e78143ca3d6b6821aac846819073ac42140644,1,false
0x97e8dbc89931fe6ac6175216be732e3d8d017839,1,false
0x99040868671b7ccbdefa234fe0492acc92ff4c1a,1,false
0x9972e2026d9a5dae97b378dae6df3bd92b3e4716,1,false
0x9a5cacaa06f8bc83179f85ee61ae2c0da81d7402,1,false
0x9ad4b9eb59644aa80e451f17b584ae4f13174d9d,1,false
0x9b99b5ef89b5532263091ee2f61c93b263e8c15b,1,false
0x9c1cfe95413520d35d03c51b60b82abbcd39057d,1,false
0x9c2f6530d4478bd17371b5f688d15408959bcc33,1,false
0x9c5bc5df1100dd9305b1adf0b2189d9b2fd1339d,1,false
0x9dcb66e7307eb2e30c83eb8683a2e15a67eb7cfa,1,false
0x9eb11db4703035203d8464d71e564a4997653c5b,1,false
0xa0107d224175f4a0468d2aa775ee3cd4254bf3e8,1,false
0xa024b76f0f07a890e4acd1fcf6149d6a95c53c5b,1,false
0xa0c197fbf8b9759f976c0c5e48946fc62fb965a4,1,false
0xa0edab4c1a7f3ad4ec38c1ad994baed97b3c64bc,1,false
0xa286cfc63f6ea75cdb73fe44423494f15023a2c9,1,false
0xa499ccf474840fbeab6eb58a23b487fe99de6d9e,1,false
0xa5bb33a96ea83d05cc44bb6666de900c2cf48cf4,1,false
0xa6f6eba5f1d277ecbc7ea31c30b86df10c44ef79,1,false
0xa71dddc23331203ddc4dba843770ce07f4c2ce48,1,false
0xab9020e43a5209150c3fc3034876f57377e941a6,1,false
0xadf45d93ae8b707cfc83ea25e787e7bba91086a8,1,false
0xb189e9f61860dc14eaad92bf7f27b30a6619854f,1,false
0xb26e0d754a8c590afe38248c9f13b820d1243d26,1,false
0xb48a75a09f02048366c03d6795dc526f2c003483,1,false
0xb4ebf6c5c21a90941dcb1a323153bf9fd9988569,1,false
0xb65cd918084a25401d6b2262024cfc837417643d,1,false
0xb8c198e8f563096c9df0067e7e64a4da8c129d5a,1,false
0xbb116850acda0c3d5b4e60bfe595897971f7010b,1,false
0xbd13b79c20aba54508977a1a3468dd702153c253,1,false
0xbdc2e6276ce1ab440011badc589a754728ebf496,1,false
0xbed5806c885e821726bf6033e22766e79921f0dd,1,false
0xbfa4f847cb1758b4d40c43c39637962fbc832997,1,false
0xc1bbc69f2867ceb2f8813ffc056dbb0bd63c2320,1,false
0xc2ba4684b5ad424ef2c2548358f73404dee3a773,1,false
0xc36237583872c3354433fd4a7d2ccd3387412b38,1,false
0xc3f43f31d9d45f03cc9ee28f26e95595fda8baac,1,false
0xc427c20463f374490bb989f5e688589ee35b30e8,1,false
0xc54604b9e0a1449644ea0d978fa099291f09935f,1,false
0xc5d1ea323ac0dab20023d5c1dbdb5bb76c9023ea,1,false
0xc5e219a5b8fbb50ed1b730035b92ba2c1ad669af,1,false
0xc5eff8592aab70a36a5dcb642bd28f2ec746af40,1,false
0xc7afb4a1a2f821ad160c29e7370cd73824ec5b58,1,false
0xc851bb689341a7e5c49d1e5e0b75e2899d900039,1,false
0xc89c84f0a544ea999897c8806690b6c712c75c52,1,false
0xc8be97914211c3d3bc618bcfd3b6dccaa161b5dc,1,false
0xc9420b70b4fd45757276a097162797d93c841a64,1,false
0xca17cb6aec1281b0ad69845fb82a3cbb08864521,1,false
0xcb0c6f24c9bb5f12783e143855fe74779389a845,1,false
0xcc3297df98a20fe25ba001d1ae60aaea55f766f9,1,false
0xcd0cf088452b3c9e03dcf7d18322aecfb824ddd6,1,false
0xcd3cca171370e81ffc7a14f6ceca238bd30da3f4,1,false
0xce814fa975448818efe105b63f98046ad0424ab5,1,false
0xce93e79685bd722ee3eaa60642224eb8ff0c5ef6,1,false
0xced16eb4e6d88eae6443249ae9a9dfa384a90867,1,false
0xcf5d967144c00659bf8564ca07a4e82014ac77d9,1,false
0xd0262e9346c79212155668e7208abcc95891a495,1,false
0xd069c3e0e23f443d5a304e33f48cfbd82d00b72a,1,false
0xd10261b8af12f1076c3a63d78a25ca2647ea3090,1,false
0xd299c926bb78e93a8aee64daf5257058b23cdb73,1,false
0xd31a1ca9f02daad5656071c90da2650908fcac80,1,false
0xd335b8615700e14644e13bf296f8254042c72f48,1,false
0xd3a83c442cf8f27fcd5c3dc0ac5a13c5d4207d76,1,false
0xd3ec25350001fac599c95cae1f49ca9ee3afd357,1,false
0xd5a86c3be58eb59cd816068568272f45b5f19e05,1,false
0xd6976e5c2954184e2ed24eae783d51659b198869,1,false
0xd6c3a34d41203350112a0c384d33dce5f9ffd2cd,1,false
0xd763cba8cc111172def68f2a064ab8d6282f0e52,1,false
0xd7f5754740d9755f508cabcc6f5ac19038fa22f1,1,false
0xd94f2074bc092452ca52ee8c4d2f0adf41dfe768,1,false
0xd9911a69519eb02fee252f3f90572384f8973404,1,false
0xda20c33ed392f17dcdd3e61452909df3790e84c7,1,false
0xda4ce3d7f88189715efc41e2be54c716e5d3d4b3,1,false
0xda926524c8483a348f4b3f75f640ac784205724d,1,false
0xdadec4ff0780906a0c3fbade369bd7b6b11339bb,1,false
0xdbc813b80a40509237b220793c42b1b2dd984c51,1,false
0xdbd15de03bed75e806f1651526fda12fe191f08d,1,false
0xde3ee6426ce0f9494ddc14295e40fb122f1177ed,1,false
0xe067432de25b3c87974a6309abcf10122e51d2d6,1,false
0xe073f25b2025f97b2ab0edf573b72b28b737bfde,1,false
0xe08be2f6aaf5e5da1c0701dff3c39707b9710ae6,1,false
0xe341a235f3a30fa8f1cd262022bce2eb51b8e7e6,1,false
0xe35dc8f3a57d8ea92767f83ffed85e5b74b5838f,1,false
0xe4012f3425b7acfdcfd876c0849d654c1a1769af,1,false
0xe41654ec54daf325e4bd0a824a6cdcb2be69b3ef,1,false
0xe42d595af6c44a1eb36a2947e55e146d77422618,1,false
0xe5a386fbae198627faacc5d31c6bc4d989b8864e,1,false
0xe67cbace9b7a40e7c35612012d7fd646d13f51d4,1,false
0xe751ee5069abcba7ff429a20377e514707088d8f,1,false
0xe7c90e45bf14616097b3eff46748751e7502c051,1,false
0xe89816309a59bdc5ecfc220d909308cf244012f9,1,false
0xeb4645b800833a30d6267556dce7de522597e6c7,1,false
0xec7a431c16a4e043684d52a4c0b65f271d996695,1,false
0xf0a373fc798c966344ae9dc861f34287f6016e6d,1,false
0xf129ce1ca6ca9d12c9727b34d1127aa806caee96,1,false
0xf1b19b2bec472157f9a6c0a8cbc3ca568aaf6f12,1,false
0xf424de287cd177bf04d5a7c8749759e80f989b82,1,false
0xf45cf443b36f5c540478b472acb033c6d4a6039f,1,false
0xf6f089d4cfca6200c1d00deb756300303915c136,1,false
0xf709d36407a11098a2da86177e6ae1293f256e7a,1,false
0xf8a1884ad4e0404056d95fda198a4bdeb1d597ce,1,false
0xfbbd8d28a4aea323655b868db406b19be0643731,1,false
0xfbf505d46291a99a8681ff956503fb8b75952406,1,false
0xfc7be3c5d8d51acea4cce91d17805d2b484c8e24,1,false
0xfd37f684f2cc952d4fb42054187f83da262cd40f,1,false
0xfe74442c55839c4960ffa99c40c6722cfe344047,1,false
0xff18338e6b570e0d95f249c2d66e9de5772de976,1,false
0xffce33192a5eda04c0dd7ee0d0c3d0a8b417aad7,1,false
